title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Experimental feasibility of multi-energy photon-counting K-edge imaging in pre-clinical computed tomography,http://scholar.google.com/https://iopscience.iop.org/article/10.1088/0031-9155/53/15/002,2008,,,,,,701,"http://scholar.google.com/scholar?cites=167065703869004417&as_sdt=2005&sciodt=0,5&hl=en",167065703869004417,10,"http://scholar.google.com/scholar?cluster=167065703869004417&hl=en&as_sdt=0,5","… including the Compton effect and the photo-effect with the K-edge discontinuity of … As detector,a single-line photon-counting CdTe array manufactured by GammaMedica-Ideas (Northridge …under constant flux conditions with monochromatic photons of energy E. The count rate c … "
"High resolution neutron counting detectors with microchannel plates and their applications in neutron radiography, diffraction and resonance absorption imaging",http://scholar.google.com/https://www.tandfonline.com/doi/full/10.1080/10448632.2012.725341,2012,,,,,,34,"http://scholar.google.com/scholar?cites=6177668332797286224&as_sdt=2005&sciodt=0,5&hl=en",6177668332797286224,,,… with spatial resolution of 55 µm (pixel size of Medipix) at high counting rates (>107 … neutrons) andposition of many simul- taneous events as pixels count neutrons independently … absorption imagingand spectroscopy can be performed simultaneously with Bragg edge imaging at … 
Radioassay of thin-layer chromatograms: A high-resolution zonal scraper for quantitative C14 and H3 scanning of thin-layer chromatograms,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/0003269764901022,1964,,,,,,264,"http://scholar.google.com/scholar?cites=14070148536521411950&as_sdt=2005&sciodt=0,5&hl=en",14070148536521411950,3,"http://scholar.google.com/scholar?cluster=14070148536521411950&hl=en&as_sdt=0,5","… from the adsorbent followed by subsequent detection with GM, ionization, or scintillation detectors;(c) autoradiography (6-8) ; and (d) direct count- ing of … 2 cm wide) (B) can be moved along a guideedge (C) while the adsorbent falls from the razor's edge into a counting vial … "
Multienergy Photon-counting K-edge Imaging: Potential for Improved Luminal Depiction in Vascular Imaging1,http://scholar.google.com/https://pubs.rsna.org/doi/abs/10.1148/radiol.2492080560,2008,,,,,,193,"http://scholar.google.com/scholar?cites=5535654396538378281&as_sdt=2005&sciodt=0,5&hl=en",5535654396538378281,3,"http://scholar.google.com/scholar?cluster=5535654396538378281&hl=en&as_sdt=0,5","… On the other hand, the low k edge (33.2 keV) of iodine precludes its use as a spectrally … Currentlyavailable photon-counting detectors, as were used in this study, suffer from technical limitations,the most substantial being the inability to cope with high count rates … "
A multilayer edge-on silicon microstrip single photon counting detector for momography mammography,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0920563299006106,1999,,,,,,16,"http://scholar.google.com/scholar?cites=14315652954069324815&as_sdt=2005&sciodt=0,5&hl=en",14315652954069324815,8,"http://scholar.google.com/scholar?cluster=14315652954069324815&hl=en&as_sdt=0,5","… An ""edge on"" silicon microstrip detector read out in single photon counting mode has beendesigned and realised. The experimental measurements with a synchrotron radiation beam showthat the detector features: 1) high contrast resolution (better than 1%), due to the single … "
Detection and counting of cars in aerial images,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/1247415/,2003,,,,,,60,"http://scholar.google.com/scholar?cites=15552643498257868843&as_sdt=2005&sciodt=0,5&hl=en",15552643498257868843,4,"http://scholar.google.com/scholar?cluster=15552643498257868843&hl=en&as_sdt=0,5","… future work. 1. MOTIVATION This paper deals with automatic detection and countingof cars in high resolution aerial imagery. Research on … image. Consider, for example,the edge between a car's hood and windshield. In … "
Comparison of single-photon counting and charge-integrating detectors for X-ray high-resolution imaging of small biological objects,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0168900209006494,2009,,,,,,28,"http://scholar.google.com/scholar?cites=3225788205618989006&as_sdt=2005&sciodt=0,5&hl=en",3225788205618989006,6,"http://scholar.google.com/scholar?cluster=3225788205618989006&hl=en&as_sdt=0,5","… 1. Radiograms acquired with Medipix2 single-photon counting detector (a) and with thecharge-integrating flat panel device (b … 2 shows system FWHM spatial resolution vs … 2. FWHM spatialresolutions achieved with Medipix2 and with the flat panel using a steel edge, 0.05-mm … "
Energy resolution of a segmented silicon strip detector for photon-counting spectral CT,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0168900213002180,2013,,,,,,40,"http://scholar.google.com/scholar?cites=16911461258655434180&as_sdt=2005&sciodt=0,5&hl=en",16911461258655434180,8,"http://scholar.google.com/scholar?cluster=16911461258655434180&hl=en&as_sdt=0,5",… We have developed a novel segmented silicon strip detector for photon-counting spectral CT …and a pixel size of 0.5×0.4 mm 2 with the detector module being aligned in edge-on geometry …rate of the energy resolution for each detector segment as a function of input count rate for … 
A single-photon counting “edge-on” silicon detector for synchrotron radiation mammography,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S016890020900970X,2009,,,,,,27,"http://scholar.google.com/scholar?cites=4753369995366489339&as_sdt=2005&sciodt=0,5&hl=en",4753369995366489339,7,"http://scholar.google.com/scholar?cluster=4753369995366489339&hl=en&as_sdt=0,5","… images must be acquired in a few seconds, at low dose and with high spatial and contrastresolution. Since the very beginning, a finely pitched linear array silicon microstrip sensor,operated in the “edge-on” configuration and coupled with a fast single-photon counting read … "
High count-rate studies of small-pitch transition-edge sensor x-ray microcalorimeters,http://scholar.google.com/https://link.springer.com/article/10.1007/s10909-013-1071-7,2014,,,,,,10,"http://scholar.google.com/scholar?cites=16035345380468353537&as_sdt=2005&sciodt=0,5&hl=en",16035345380468353537,5,"http://scholar.google.com/scholar?cluster=16035345380468353537&hl=en&as_sdt=0,5",… We have developed a small-pitch transition-edge sensor (TES) X-ray microcalorimeter on a solidsubstrate … The incident X-ray flux was calculated by counting all the pulses in the streamed data …gave almost 100 % throughput and a resolution of 2.3 eV for the high count-rate TES … 
Increased resolution counting circuit,http://scholar.google.com/https://patents.google.com/patent/US4669098A/en,1987,,,,,,10,"http://scholar.google.com/scholar?cites=1953979165707569194&as_sdt=2005&sciodt=0,5&hl=en",1953979165707569194,2,"http://scholar.google.com/scholar?cluster=1953979165707569194&hl=en&as_sdt=0,5","… For example, a positive transition edge-sensitive counter will count the same number of pulsesregardless of whether the counting interval began before or after … Another drawback of countersthat count only a single event in each clock cycle is the rate at which they count … "
Energy resolution of a photon-counting silicon strip detector,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0168900209021044,2010,,,,,,97,"http://scholar.google.com/scholar?cites=7496371733098351530&as_sdt=2005&sciodt=0,5&hl=en",7496371733098351530,9,"http://scholar.google.com/scholar?cluster=7496371733098351530&hl=en&as_sdt=0,5","… energy thresholds were trimmed against the steep derivative at the K absorption edge (33.2 keV …R was extrapolated from the approximately linear curve through points at low count-rates … of thedata correspond closely to what is expected from the counting statistics, indicating … "
Energy-resolving neutron transmission radiography at the ISIS pulsed spallation source with a high-resolution neutron counting detector,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/4774973/,2008,,,,,,28,"http://scholar.google.com/scholar?cites=6748593614074856104&as_sdt=2005&sciodt=0,5&hl=en",6748593614074856104,5,"http://scholar.google.com/scholar?cluster=6748593614074856104&hl=en&as_sdt=0,5","… The width of the edge is found to be ~30 rnA. V. CONCLUSIONS Results of our proof-of-principlemeasurements with a neutron counting MCP detector, indicate that both high spatial resolutionneutron transmission images and spatially correlated high resolution transmission … "
title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Experimental feasibility of multi-energy photon-counting K-edge imaging in pre-clinical computed tomography,http://scholar.google.com/https://iopscience.iop.org/article/10.1088/0031-9155/53/15/002,2008,,,,,,701,"http://scholar.google.com/scholar?cites=167065703869004417&as_sdt=2005&sciodt=0,5&hl=en",167065703869004417,10,"http://scholar.google.com/scholar?cluster=167065703869004417&hl=en&as_sdt=0,5","Theoretical considerations predicted the feasibility of K-edge x-ray computed tomography (CT) imaging using energy discriminating detectors with more than two energy bins. This technique enables material-specific imaging in CT, which in combination with high-Z …"
K-edge imaging in x-ray computed tomography using multi-bin photon counting detectors,http://scholar.google.com/https://iopscience.iop.org/article/10.1088/0031-9155/52/15/020/pdf,2007,,,,,,486,"http://scholar.google.com/scholar?cites=7568229710689612534&as_sdt=2005&sciodt=0,5&hl=en",7568229710689612534,7,"http://scholar.google.com/scholar?cluster=7568229710689612534&hl=en&as_sdt=0,5","After passage through matter, the energy spectrum of a polychromatic beam of x-rays contains valuable information about the elemental composition of the absorber. Conventional x-ray systems or x-ray computed tomography (CT) systems, equipped with …"
Multienergy Photon-counting K-edge Imaging: Potential for Improved Luminal Depiction in Vascular Imaging1,http://scholar.google.com/https://pubs.rsna.org/doi/abs/10.1148/radiol.2492080560,2008,,,,,,193,"http://scholar.google.com/scholar?cites=5535654396538378281&as_sdt=2005&sciodt=0,5&hl=en",5535654396538378281,3,"http://scholar.google.com/scholar?cluster=5535654396538378281&hl=en&as_sdt=0,5","The purpose of this study was to investigate whether spectral computed tomography (CT) has the potential to improve luminal depiction by differentiating among intravascular gadolinium-based contrast agent, calcified plaque, and stent material by using the …"
Sensitivity of Photon-Counting Based-Edge Imaging in X-ray Computed Tomography,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/5749698/,2011,,,,,,93,"http://scholar.google.com/scholar?cites=1023004115160440315&as_sdt=2005&sciodt=0,5&hl=en",1023004115160440315,5,"http://scholar.google.com/scholar?cluster=1023004115160440315&hl=en&as_sdt=0,5","The feasibility of K-edge imaging using energy-resolved, photon-counting transmission measurements in X-ray computed tomography (CT) has been demonstrated by simulations and experiments. The method is based on probing the discontinuities of the attenuation …"
"Relative properties of tomography, K‐edge imaging, and K‐edge tomography",http://scholar.google.com/https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.594374,1977,,,,,,57,"http://scholar.google.com/scholar?cites=13806837614866066106&as_sdt=2005&sciodt=0,5&hl=en",13806837614866066106,5,"http://scholar.google.com/scholar?cluster=13806837614866066106&hl=en&as_sdt=0,5","The properties of tomography, K‐edge imaging, and K‐edge tomography are discussed in relation to the imaging of small concentrations of elements such as iodine and xenon and are compared by means of phantom images. It is demonstrated that the complementary …"
Investigation of X-ray fluorescence computed tomography (XFCT) and K-edge imaging,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/6212360/,2012,,,,,,72,"http://scholar.google.com/scholar?cites=4067816368636206869&as_sdt=2005&sciodt=0,5&hl=en",4067816368636206869,8,"http://scholar.google.com/scholar?cluster=4067816368636206869&hl=en&as_sdt=0,5","This work provides a comprehensive Monte Carlo study of X-ray fluorescence computed tomography (XFCT) and K-edge imaging system, including the system design, the influence of various imaging components, the sensitivity and resolution under various conditions. We …"
Visualization of pigment distributions in paintings using synchrotron K-edge imaging,http://scholar.google.com/https://link.springer.com/article/10.1007/s00339-006-3519-y,2006,,,,,,46,"http://scholar.google.com/scholar?cites=3395012653331286365&as_sdt=2005&sciodt=0,5&hl=en",3395012653331286365,10,"http://scholar.google.com/scholar?cluster=3395012653331286365&hl=en&as_sdt=0,5","X-ray radiography plays an important role in the study of artworks and archaeological artifacts. The internal structure of objects provides information on genesis, authenticity, painting technique, material condition and conservation history. Transmission radiography …"
Optimization of K‐edge imaging with spectral CT,http://scholar.google.com/https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.4754587,2012,,,,,,47,"http://scholar.google.com/scholar?cites=13997644782668958802&as_sdt=2005&sciodt=0,5&hl=en",13997644782668958802,7,"http://scholar.google.com/scholar?cluster=13997644782668958802&hl=en&as_sdt=0,5",Purpose: Spectral/multienergy CT has the potential to distinguish different materials by K‐edge characteristics. K‐edge imaging involves the two energy bins on both sides of a K‐edge. The authors propose a K‐edge imaging optimization model to determine these two …
K-edge imaging,http://scholar.google.com/https://patents.google.com/patent/US8213566B2/en,2012,,,,,,34,"http://scholar.google.com/scholar?cites=13822848169509271562&as_sdt=2005&sciodt=0,5&hl=en",13822848169509271562,4,"http://scholar.google.com/scholar?cluster=13822848169509271562&hl=en&as_sdt=0,5",An imaging system including a radiation source (110) that emits poly-chromatic radiation that traverses an examination region and a detector (116) that detects radiation traversing the examination region and produces a signal indicative of the energy of a detected photon …
Demonstration of iodine K-edge imaging by use of an energy-discrimination X-ray computed tomography system with a cadmium telluride detector,http://scholar.google.com/https://link.springer.com/article/10.1007/s12194-010-0088-8,2010,,,,,,49,"http://scholar.google.com/scholar?cites=3349660673827108430&as_sdt=2005&sciodt=0,5&hl=en",3349660673827108430,7,"http://scholar.google.com/scholar?cluster=3349660673827108430&hl=en&as_sdt=0,5","An energy-discrimination K-edge X-ray computed tomography (CT) system is useful for increasing the contrast resolution of a target region by utilizing contrast media. The CT system has a cadmium telluride (CdTe) detector, and a projection curve is obtained by linear …"
Measurement of areal density modulation of laser-imploded shells through K-edge imaging,http://scholar.google.com/https://aip.scitation.org/doi/abs/10.1063/1.1287916,2000,,,,,,25,"http://scholar.google.com/scholar?cites=4932666374443543930&as_sdt=2005&sciodt=0,5&hl=en",4932666374443543930,4,"http://scholar.google.com/scholar?cluster=4932666374443543930&hl=en&as_sdt=0,5","A new method for studying the modulations in the ρΔR of imploded shells is introduced: using a recently developed pinhole-array x-ray spectrometer, core images are obtained at energies below and above the K-edge energy of a titanium dopant. The ratio of these …"
Quantitative spectral K-edge imaging in preclinical photon-counting x-ray computed tomography,http://scholar.google.com/https://journals.lww.com/investigativeradiology/Fulltext/2015/04000/Quantitative_Spectral_K_Edge_Imaging_in.16.aspx,2015,,,,,,22,"http://scholar.google.com/scholar?cites=2723646558682657211&as_sdt=2005&sciodt=0,5&hl=en",2723646558682657211,8,"http://scholar.google.com/scholar?cluster=2723646558682657211&hl=en&as_sdt=0,5","Objectives The objective of this study was to investigate the feasibility and the accuracy of spectral computed tomography (spectral CT) to determine the tissue concentrations and localization of high-attenuation, iodine-based contrast agents in mice. Iodine tissue …"
Three‐beam K‐edge imaging of iodine using differences between fluoroscopic video images: Theoretical considerations,http://scholar.google.com/https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.594993,1981,,,,,,23,"http://scholar.google.com/scholar?cites=18172652423560138828&as_sdt=2005&sciodt=0,5&hl=en",18172652423560138828,5,"http://scholar.google.com/scholar?cluster=18172652423560138828&hl=en&as_sdt=0,5",Our lab has previously generated selective iodine images with an image intensifier fluoroscopic system using a three‐beam K‐edge approach. Logarithmically amplified video images Li were linearly combined to yield the final image k1L1+ k2L2+ k3L3. This paper …
First K-edge imaging with a micro-CT based on the XPAD3 hybrid pixel detector,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/6329459/,2012,,,,,,22,"http://scholar.google.com/scholar?cites=7356496558832213135&as_sdt=2005&sciodt=0,5&hl=en",7356496558832213135,7,"http://scholar.google.com/scholar?cluster=7356496558832213135&hl=en&as_sdt=0,5",We investigate the capability to perform K-edge imaging with the newly developed micro-CT PIXSCAN based on the XPAD3 hybrid pixel detector. The XPAD3 detector surface of 8 cm× 11 cm makes it possible to perform whole body mouse imaging. We present a proof of …
Second generation gold nanobeacons for robust K-edge imaging with multi-energy CT,http://scholar.google.com/https://pubs.rsc.org/en/content/articlehtml/2012/jm/c2jm35334b,2012,,,,,,23,"http://scholar.google.com/scholar?cites=10282819003978326186&as_sdt=2005&sciodt=0,5&hl=en",10282819003978326186,8,"http://scholar.google.com/scholar?cluster=10282819003978326186&hl=en&as_sdt=0,5","Spectral CT is the newest advancement in CT imaging technology, which enhances traditional CT images with it's the capability to image and quantify certain elements based on their distinctive K-edge energies. The K-edge imaging feature recognizes high …"
Demonstration of enhanced iodine K-edge imaging using an energy-dispersive X-ray computed tomography system with a 25 mm/s-scan linear cadmium telluride …,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0969804312000541,2012,,,,,,33,"http://scholar.google.com/scholar?cites=13465311247670814999&as_sdt=2005&sciodt=0,5&hl=en",13465311247670814999,6,"http://scholar.google.com/scholar?cluster=13465311247670814999&hl=en&as_sdt=0,5","An energy-dispersive (ED) X-ray computed tomography (CT) system is useful for carrying out monochromatic imaging. To perform enhanced iodine K-edge CT, we developed an oscillation linear cadmium telluride (CdTe) detector with a scan velocity of 25 mm/s and an …"
Evaluation of spectral photon counting computed tomography K-edge imaging for determination of gold nanoparticle biodistribution in vivo,http://scholar.google.com/https://pubs.rsc.org/en/content/articlehtml/2017/nr/c7nr01153a,2017,,,,,,26,"http://scholar.google.com/scholar?cites=1164555380988499409&as_sdt=2005&sciodt=0,5&hl=en",1164555380988499409,6,"http://scholar.google.com/scholar?cluster=1164555380988499409&hl=en&as_sdt=0,5","Spectral photon counting computed tomography (SPCCT) is an emerging medical imaging technology. SPCCT scanners record the energy of incident photons, which allows specific detection of contrast agents due to measurement of their characteristic X-ray attenuation …"
Selective iodine imaging using K‐edge energies in computerized x‐ray tomography,http://scholar.google.com/https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.594357,1977,,,,,,171,"http://scholar.google.com/scholar?cites=12911788367553488137&as_sdt=2005&sciodt=0,5&hl=en",12911788367553488137,5,"http://scholar.google.com/scholar?cluster=12911788367553488137&hl=en&as_sdt=0,5",Iodine is commonly used as a contrast material in computerized x‐ray tomography. In some cases the determination of the iodine distribution in the image may be prevented by the presence of bone or tissue variations within the tomographic slice. This paper describes a …
Three‐beam K‐edge imaging of iodine using differences between fluoroscopic video images: Experimental results,http://scholar.google.com/https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.594994,1981,,,,,,20,"http://scholar.google.com/scholar?cites=14593668789482111490&as_sdt=2005&sciodt=0,5&hl=en",14593668789482111490,5,"http://scholar.google.com/scholar?cluster=14593668789482111490&hl=en&as_sdt=0,5","In an earlier article we discussed the rationale for using differences between video images in three‐beam selective iodine K‐edge imaging. Rather than combining three initial images Li linearly to yield the final image k1L1+ k2L2+ k3L3, differences between the Li were first …"
In vivo K-edge imaging with synchrotron radiation.,http://scholar.google.com/https://europepmc.org/abstract/med/10976864,2000,,,,,,18,"http://scholar.google.com/scholar?cites=128117973467189409&as_sdt=2005&sciodt=0,5&hl=en",128117973467189409,2,"http://scholar.google.com/scholar?cluster=128117973467189409&hl=en&as_sdt=0,5","We present in this paper two imaging techniques using contrast agents assessed with in vivo experiments. Both methods are based on the same physical principle, and were implemented at the European Synchrotron Radiation Facility medical beamline. The first one …"
title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Radially modulated nitrogen distribution in CNx nanotubular structures prepared by CVD using Ni phthalocyanine,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0009261499013408,2000,,,,,,139,"http://scholar.google.com/scholar?cites=18156393135025145427&as_sdt=2005&sciodt=0,5&hl=en",18156393135025145427,5,"http://scholar.google.com/scholar?cluster=18156393135025145427&hl=en&as_sdt=0,5","… Radially modulated nitrogen distribution in CN x nanotubular structures prepared by CVD usingNi phthalocyanine … attribute one of the π ∗ peak at lower energy in the N K-edge to the … by sputtering[6], while the present CN x nanotubes show unambiguously its radial modulation … "
Spatially modulated 'Mottness' in La2-xBaxCuO4,http://scholar.google.com/https://www.nature.com/articles/nphys178,2005,,,,,,404,"http://scholar.google.com/scholar?cites=3973117498912428980&as_sdt=2005&sciodt=0,5&hl=en",3973117498912428980,11,"http://scholar.google.com/scholar?cluster=3973117498912428980&hl=en&as_sdt=0,5","… absolute scale, the same measurement was done 10 eV below the O K edge on the … amplitudeand the broad spectral width, a macroscopic fraction of the doped holes are modulated … Theassociated modulation of high-energy spectral weight is strong evidence that this phase is … "
Measurement of areal density modulation of laser-imploded shells through K-edge imaging,http://scholar.google.com/https://aip.scitation.org/doi/abs/10.1063/1.1287916,2000,,,,,,25,"http://scholar.google.com/scholar?cites=4932666374443543930&as_sdt=2005&sciodt=0,5&hl=en",4932666374443543930,4,"http://scholar.google.com/scholar?cluster=4932666374443543930&hl=en&as_sdt=0,5","A new method for studying the modulations in the ρΔR of imploded shells is introduced: using a recently developed pinhole-array x-ray spectrometer, core images are obtained at energies below and above the K-edge energy of a titanium dopant. The ratio of these …"
Intrinsic luminescence excitation spectrum and extended x-ray absorption fine structure above the  edge in Ca,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.17.2021,1978,,,,,,103,"http://scholar.google.com/scholar?cites=1756881565228259901&as_sdt=2005&sciodt=0,5&hl=en",1756881565228259901,5,"http://scholar.google.com/scholar?cluster=1756881565228259901&hl=en&as_sdt=0,5","… The effectis correlated with modulation of the radiative recombination probability of the core hole …Above the Ca K edge, the lumin- escence intensity decreases 5% and a number of … than 50 eVabove the edge can be associated with the transition matrix element modulated by the … "
Helicity-modulation technique using diffractive phase retarder for measurements of X-ray magnetic circular dichroism,http://scholar.google.com/https://iopscience.iop.org/article/10.1143/JJAP.37.L1488/meta,1998,,,,,,159,"http://scholar.google.com/scholar?cites=2259492441728851820&as_sdt=2005&sciodt=0,5&hl=en",2259492441728851820,7,"http://scholar.google.com/scholar?cluster=2259492441728851820&hl=en&as_sdt=0,5","… prove the statistical accuracy of XMCD measurements, the photon helicity was modulated bya diamond phase retarder instead of … Fe K-edge … 2. Comparison of the helicity-modulation (HM)technique (closed cir- cles) with the conventional magnetic-field inversion (FI) method … "
"Synchrotron Radiation Studies of the -Edge Photoabsorption Spectra of Kr, , and Ge: A Comparison of Theory and Experiment",http://scholar.google.com/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.34.1361,1975,,,,,,255,"http://scholar.google.com/scholar?cites=16573089608017631887&as_sdt=2005&sciodt=0,5&hl=en",16573089608017631887,3,"http://scholar.google.com/scholar?cluster=16573089608017631887&hl=en&as_sdt=0,5","… 50 eV from the edge, is that the nor- mal atomic photoabsorption matrix element is modulatedas a … order to test the validity of the theory on the simplest possible system, the K- edge EXAFSof … This is the first time that EXAFS modulation has been observed in a diatomic molecule … "
Temperature-dependent modulation amplitude of the  superconducting lattice in,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.55.9120,1997,,,,,,82,"http://scholar.google.com/scholar?cites=2668000784364248910&as_sdt=2005&sciodt=0,5&hl=en",2668000784364248910,11,"http://scholar.google.com/scholar?cluster=2668000784364248910&hl=en&as_sdt=0,5",… Cu K-edge extended x-ray absorption fine structure EXAFS has proved its abililty and is usedto probe … diffraction in Bi2Sr2CaCu2O8 Bi2212.15 It has been demonstrated that the 1D latticemodulation involves plane lattice distortions that directly modulate the electronic … 
Direct Observation of Compositionally Homogeneous -C: H Band-Gap-Modulated Superlattices,http://scholar.google.com/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.75.4258,1995,,,,,,42,"http://scholar.google.com/scholar?cites=7736079627453685183&as_sdt=2005&sciodt=0,5&hl=en",7736079627453685183,10,"http://scholar.google.com/scholar?cluster=7736079627453685183&hl=en&as_sdt=0,5","… both aC:H, these superlattices are unusual in that the large band-gap modulation is obtained …TEM) techniques are used to characterize the structure of aC:H band-gap-modulated superlattices …0.1 eV and the number of ~ bonds per carbon atom determined from the K edge was 0 … "
Modulation and effects of surface groups on photoluminescence and photocatalytic activity of carbon dots,http://scholar.google.com/https://pubs.rsc.org/en/content/articlehtml/2013/nr/c3nr03893a,2013,,,,,,104,"http://scholar.google.com/scholar?cites=8589672385596136181&as_sdt=2005&sciodt=0,5&hl=en",8589672385596136181,4,"http://scholar.google.com/scholar?cluster=8589672385596136181&hl=en&as_sdt=0,5","… made to improve solar energy conversion or photocatalytic activity, 4 few understand thephotochemical and photophysical consequences induced by surface-group modulation … 24 TheEELS spectra of the C K-edge (285 eV) and O K-edge (539 eV) can be observed from all … "
Reversible phase modulation and hydrogen storage in multivalent VO2 epitaxial thin films,http://scholar.google.com/https://www.nature.com/articles/nmat4692,2016,,,,,,104,"http://scholar.google.com/scholar?cites=10595036443517787163&as_sdt=2005&sciodt=0,5&hl=en",10595036443517787163,6,"http://scholar.google.com/scholar?cluster=10595036443517787163&hl=en&as_sdt=0,5","… In addition to structural phase modulation, hydrogen is simultaneously expected to supply anelectron to the conduction band. To characterize the band filling in the conduction band, thatis, the t 2g band in VO 2 , after hydrogenation, V L-edge (Fig. 4b) and O K-edge (Fig … "
Modulated and ordered defect structures in electrically degraded  multilayer ceramic capacitors,http://scholar.google.com/https://aip.scitation.org/doi/abs/10.1063/1.1615300,2003,,,,,,96,"http://scholar.google.com/scholar?cites=17728285651697166966&as_sdt=2005&sciodt=0,5&hl=en",17728285651697166966,10,"http://scholar.google.com/scholar?cluster=17728285651697166966&hl=en&as_sdt=0,5","… The changes in image intensity due to the structural modulation become faded in region B. RegionB is … from the regular perovskite grain and spectra d and e were from the modulated and ordered …state 2p1/2). The oxygen K edge contains a series of peaks labeled as A–D.33,34 … "
Carbon  Edge in Graphite Measured Using Electron-Energy-Loss Spectroscopy,http://scholar.google.com/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.40.1296,1978,,,,,,149,"http://scholar.google.com/scholar?cites=16060675743815891048&as_sdt=2005&sciodt=0,5&hl=en",16060675743815891048,2,"http://scholar.google.com/scholar?cluster=16060675743815891048&hl=en&as_sdt=0,5",… We report the measurement of the K-edge pho- toabsorption spectrum of carbon in graphiteusing inelastic electron scattering spectroscopy and present a quantitative analysis of theextended x- ray absorption fine structure (EXAFS) modulation for graphite … 
Using the K-edge to improve contrast conspicuity and to lower radiation dose with a 16-MDCT: a phantom and human study,http://scholar.google.com/https://journals.lww.com/jcat/fulltext/2006/05000/using_the_k_edge_to_improve_contrast_conspicuity.8.aspx,2006,,,,,,159,"http://scholar.google.com/scholar?cites=759350423143459131&as_sdt=2005&sciodt=0,5&hl=en",759350423143459131,7,"http://scholar.google.com/scholar?cluster=759350423143459131&hl=en&as_sdt=0,5",Purpose: To study the effect of tube current (milliamperes; mA) and potential (peak kilovolt; kVp).
Compositional modulation in InxGa1-xN,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0921452605015085,2006,,,,,,19,"http://scholar.google.com/scholar?cites=9628690142225105726&as_sdt=2005&sciodt=0,5&hl=en",9628690142225105726,14,"http://scholar.google.com/scholar?cluster=9628690142225105726&hl=en&as_sdt=0,5",… Modulated films tend to have large “Stokes shifts” between their absorption edge andphotoluminescence … In-K edge is only slightly shifted from the N–K edge and these … Based on ourcharacterization methods we see consistently that compositional modulation is taking place in … 
X-Ray Absorption Near Edge Structure (XANES) Studied by the Short-Range Order Multiple Scattering Theory,http://scholar.google.com/https://www.jstage.jst.go.jp/article/jpsj1946/52/3/52_3_905/_article/-char/ja/,1983,,,,,,80,"http://scholar.google.com/scholar?cites=6659004640669253130&as_sdt=2005&sciodt=0,5&hl=en",6659004640669253130,8,"http://scholar.google.com/scholar?cluster=6659004640669253130&hl=en&as_sdt=0,5",… phase shifts for all atoms considered in the following numerical calculations are cal- culated inthe Hartree-Fock approximation by using Pendry's program.16) §3. Results and DiscussionsFigure '1 shows K-edge XANES modulation x(k) calculated for Ge in GeCl4 by use of eq … 
X-ray detected magnetic resonance at the Fe K-edge in YIG: forced precession of magnetically polarized orbital components,http://scholar.google.com/https://link.springer.com/article/10.1134/1.2171722,2005,,,,,,39,"http://scholar.google.com/scholar?cites=13360799036343384860&as_sdt=2005&sciodt=0,5&hl=en",13360799036343384860,13,"http://scholar.google.com/scholar?cluster=13360799036343384860&hl=en&as_sdt=0,5","… to be proportional to the microwave power, which can be conveniently amplitude-modulatedat low … of magnetically polarized 4p orbital components, XDMR at the Fe K-edge should reflect …at the microwave resonance frequency, and the detection of such a fast modulation of the x … "
